Plate,Well,tags,Concentration,BATCH_ID,CPD_ID,Target,mahalanobis_from_neg,mahalanobis_from_pos,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SC3-01,I18,Mut;Menbutone,5.00E-06,S4886-01,Menbutone,Others,0.595155455,15.75049318,2883,263.757,0.00324958,0.00363566,0.304059,0.385013,34.8538,41.2602,33.5726,39.462,892.434,872.048,306.818,2159880,879.16,3.15216,2.62361,166.862,7515.15,2383.17,2476.79,4126.98,2138.46,0.633435,917.339,328.904,1961700,696.122,702.21,1037.77,1031.69,740.039,939.729,-5.6043,2443.79,-5.79562,1115.71,1445.26,353.66,900.242,1949.82,-5.99942,310.982,8935300,10063.7,678.605,246.46,1569.83,125.917,0.948318,0.902532,0.924037,0.847381,0.224583,0.775417,832.752
PD-SC3-01,I19,Mut;Androsterone,5.00E-06,S6352-01,Androsterone,Androgen Receptor,1.483846661,18.86882361,2639,272.05,0.00219989,0.002521,0.230593,0.336889,36.5359,42.0373,30.8861,35.2045,976.055,1049.77,302.988,2856270,1067.07,2.90071,2.55651,168.268,7796.12,2599.51,2720.84,4429.19,2357.81,0.654051,1130.68,323.769,2665940,1038.65,1057.73,1252.22,1216.61,799.866,1054.98,-6.73281,2721.09,-6.82384,1265.17,1599.14,361.055,977.734,2168.38,-7.06423,349.294,13575700,11636.4,784.655,240.402,1464.55,115.887,0.954149,0.921561,0.935203,0.862827,0.203681,0.796319,884.833
PD-SC3-01,I20,Mut;Phenylglyoxal hydrate,5.00E-06,S5425-01,Phenylglyoxal hydrate,Dehydrogenase,0.775786722,13.83465883,2700,243.82,0.00261474,0.00298154,0.199745,0.271366,34.4706,39.288,23.2511,26.4222,953.309,999.332,310.793,2285630,1006.94,2.51605,2.26426,158.898,7183.07,2191.13,2287.16,4084.5,2008.4,0.59073,1024.89,335.058,2058390,1016.1,1012.78,914.445,892.342,782.863,1044.29,-7.54216,2474.47,-7.77854,1175.43,1461.22,352.628,907.349,1973.27,-7.99033,334.478,10440600,9716.53,1073.33,244.021,1284.83,93.7459,0.945926,0.910741,0.931481,0.861481,0.183797,0.816203,857.532
PD-SC3-01,I21,Mut;Acetylcholine iodide,5.00E-06,S4718-01,Acetylcholine iodide,AChR,1.343376866,18.41578266,2195,222.487,0.00182277,0.00208605,0.428788,0.322505,51.6924,47.2549,41.5393,38.0173,922.712,816.374,310.377,2426820,818.547,2.21602,2.56765,164.957,7877.01,2888.14,2972.68,4972.81,2717.82,0.614815,838.042,332.987,2277650,608.627,609.085,1369.32,1359.3,709.334,944.897,-7.10101,2251.37,-6.89375,1037.75,1342.46,360.471,855.48,1799.39,-7.10559,267.506,9632470,11523.1,677.965,253.025,1266.66,103.101,0.955353,0.907062,0.921185,0.862415,0.218026,0.781974,865.719
PD-SC3-01,I22,Mut;6-Paradol,5.00E-06,S5551-01,6-Paradol,Others,3.017493545,18.90217312,2433,231.89,0.00173715,0.00200928,0.420541,0.498955,43.391,47.6102,53.957,59.0665,866.075,795.479,305.668,2037030,801.636,2.66451,3.24247,181.592,8320.85,2486.26,2560.77,4770.17,2250.43,0.564205,827.643,332.402,1862550,578.838,582.033,1254.12,1224.45,724.76,1023.82,-8.87945,2179.93,-8.32622,1044.03,1302.8,356.36,833.661,1743.38,-8.63749,260.837,7738480,9591.75,593.934,241.912,1468.77,130.61,0.953144,0.916975,0.931771,0.863543,0.156087,0.843913,838.462
PD-SC3-01,J03,Mut;Triflupromazine hydrochloride,5.00E-06,S5565-01,Triflupromazine hydrochloride,D1/D2 receptor,0.921107484,17.90780101,2666,323.467,0.00296223,0.00332167,0.422944,0.509593,40.3063,39.4727,50.931,49.8276,986.146,854.05,310.103,2087530,860.696,3.6879,2.57766,166.887,8258.74,2388.92,2444.27,4129.47,2094.12,0.629231,901.58,333.712,1888020,583.752,584.811,1027.33,1038.07,763.669,1177.77,-12.589,2345.92,-11.7444,1150.68,1391.75,357.338,877.358,1871.76,-12.103,310.198,10091300,11600.9,673.058,243.95,1652.66,107.752,0.930233,0.906602,0.942236,0.872468,0.194562,0.805438,867.303
PD-SC3-01,J04,Mut;Imidafenacin,5.00E-06,S5385-01,Imidafenacin,mAChR,1.104033015,13.84515481,2811,265.465,0.00283582,0.00319696,0.355214,0.101697,32.6111,37.7281,8.42642,9.56738,973.989,868.418,329.314,1933930,873.41,2.94279,2.53275,162.45,7671.04,2156.65,2226.96,4172.62,1957.38,0.559711,901.974,348.645,1765510,676.358,676.109,876.769,876.294,765.216,1017.62,-9.05158,2276.03,-8.26624,1062.6,1353.74,351.861,855.285,1818.44,-8.54366,278.174,7764490,8478.29,733.229,246.404,1533.18,84.4539,0.932764,0.905016,0.934187,0.877624,0.180466,0.819534,855.37
PD-SC3-01,J05,Mut;Morroniside,5.00E-06,S5465-01,Morroniside,Others,0.758723054,16.6846452,2711,264.343,0.00246611,0.00279755,0.412013,0.50852,40.9903,39.5807,51.6292,49.9792,927.847,823.941,302.052,1975150,830.113,3.09831,2.54322,159.18,7489.75,2339.62,2397.2,4018.6,2080.41,0.64035,865.729,322.97,1801070,591.818,593.797,993.977,991.204,743.883,986.839,-8.22866,2245.34,-7.4019,1055.28,1337.35,352.458,847.767,1794.56,-7.67341,276.57,7765550,9110.83,608.449,238.292,1523.69,122.435,0.93803,0.886389,0.916267,0.827739,0.191711,0.808289,829.59
PD-SC3-01,J06,Mut;Propyphenazone,5.00E-06,S5309-01,Propyphenazone,Others,0.357529333,16.31837777,2762,288.667,0.00406357,0.00441514,0.413264,0.493494,38.7885,39.51,47.3076,48.269,960.6,858.42,310.448,2091450,864.062,3.38902,2.83183,183.088,8198.01,2388.02,2436.4,4367.35,2145.47,0.589901,894.521,334.92,1919170,611.005,611.039,935.219,933.231,782.56,1015.23,-6.92491,2547.76,-6.7094,1151.27,1500.33,355.345,928.437,2029.34,-7.02765,322.493,9062370,10058.2,724.658,243.106,1743.65,107.161,0.942795,0.904779,0.933382,0.863867,0.200579,0.799421,886.339
PD-SC3-01,J07,Mut;J147,5.00E-06,S5269-01,J147,Others,1.679653666,18.05117007,3040,258.306,0.00228271,0.00260645,0.357958,0.468285,41.6592,41.243,48.2769,48.1038,881.119,846.77,295.034,2173170,851.927,3.23765,3.04361,179.163,7935.48,2503,2566.42,4424.3,2265.29,0.636493,886.716,311.668,2008670,651.238,653.048,1089.45,1089.43,740.051,1030.52,-8.20026,2386.13,-7.87305,1100.12,1415.6,354.591,885.951,1906.08,-8.13417,293.085,9365510,10615.7,678.863,241.913,1625.15,131.597,0.945395,0.90625,0.935197,0.828947,0.194062,0.805938,909.068
PD-SC3-01,J08,Mut;Diallyl sulfide,5.00E-06,S5429-01,Diallyl sulfide,P450 (e.g. CYP17),1.083042426,15.05063237,2804,222.565,0.0020156,0.00234021,0.392228,0.500909,41.9289,41.7635,52.1617,51.9435,875.804,825.906,304.688,2096760,823.529,2.62662,2.7025,166.657,7730.17,2463.93,2538.74,4455.35,2258.2,0.607209,845.741,326.973,1909860,619.21,606.606,1096.6,1082.59,725.474,975.593,-7.55519,2348.95,-6.84397,1103.31,1391.89,353.677,875.76,1873.81,-7.09353,297.262,9195330,10752.6,793.641,238.788,1432.64,121.436,0.96184,0.925107,0.944009,0.864479,0.181792,0.818208,911.635
PD-SC3-01,J09,Mut;PNU 282987,5.00E-06,S5930-01,PNU 282987,AChR,1.101994977,16.77592871,3003,221.716,0.00176875,0.00205842,0.367105,0.127192,41.3252,39.6406,13.1533,12.6031,877.978,833.752,319.104,2172500,838.817,2.46574,2.87243,168.356,7617.08,2519.63,2605.7,4454.93,2307.63,0.611917,870.208,339.019,2008120,618.864,622.819,1193.37,1168.39,722.186,977.718,-7.29376,2367.13,-6.8569,1083.37,1407.1,356.321,882.201,1892.52,-7.09119,281.645,10620200,12359.9,642.385,251.576,1412.57,131.968,0.962371,0.935398,0.950383,0.886114,0.177936,0.822064,888.952
PD-SC3-01,J10,Mut;Diaveridine,5.00E-06,S5200-01,Diaveridine,DHFR,0.938569439,16.06418965,2941,269.796,0.00253172,0.00285678,0.309125,0.39044,33.7466,34.2868,32.8242,33.4819,932.508,879.77,306.525,2112270,886.493,3.05637,2.62685,169.963,7873.59,2320.96,2400.93,4234.38,2096.13,0.592675,917.359,330.021,1922910,719.511,721.008,1011.62,987.693,779.38,1064.5,-8.11438,2279.69,-8.1635,1081.46,1356.1,353.433,857.463,1821.36,-8.43541,278.989,9003350,9743.67,817.066,242.413,1576.75,115.823,0.946957,0.914995,0.934376,0.871132,0.179866,0.820134,871.651
PD-SC3-01,J12,Mut;PRO,,,,,5.212647762,13.71685149,3646,259.615,0.00136713,0.00160129,0.401517,0.47009,42.388,45.9391,49.4971,53.7248,758.11,769.934,301.353,1714000,773.573,3.51609,4.05319,208.971,8656.3,2149.3,2226.17,4684.98,1977.05,0.513233,799.042,329.558,1579740,563.71,567.657,816.529,792.034,693.787,904.443,-6.23708,1928.26,-5.80378,930.027,1169.47,354.127,766.458,1550.08,-6.019,217.446,7072000,8842.29,619.192,237.957,1980.99,133.112,0.962973,0.927318,0.946791,0.846681,0.166629,0.833371,939.339
PD-SC3-01,K22,Mut;Pramipexole dihydrochloride,5.00E-06,S5066-01,Pramipexole dihydrochloride,Dopamine Receptor,1.149421729,14.54776761,2443,243.475,0.00257067,0.00294357,0.383495,0.494497,43.7088,46.125,53.6833,56.6679,939.129,863.779,304.496,2221580,868.347,2.66681,3.03675,177.886,8103.71,2515.96,2571.93,4579.01,2269.02,0.577539,901.134,326.553,2044690,643.273,644.104,1147.36,1139.34,728.113,944.615,-6.32035,2222.72,-6.38002,1028.58,1325.24,352.743,842.139,1776.99,-6.56935,268.385,9463460,10561.5,712.712,241.576,1431.62,91.6229,0.959476,0.923455,0.939009,0.891117,0.170458,0.829542,881.79
PD-SC3-01,M11,Mut;WHI-P97,5.00E-06,S5904-01,WHI-P97,JAK,0.548261489,15.53092202,2517,229.999,0.00230055,0.00263649,0.4374,0.539429,40.8384,41.7193,54.3794,56.2079,966.205,828.985,302.037,2120560,832.52,2.75134,3.12427,176.874,7726.27,2473.22,2558.02,4292.81,2219.96,0.627851,861.276,325.83,1912000,586.814,588.207,1081.81,1066.55,744.992,967.696,-6.31887,2395.48,-6.44017,1104.65,1413.52,353.247,887.495,1906.67,-6.68593,306.01,9678880,11434.9,678.772,240.555,1355.91,118.363,0.96027,0.922924,0.936432,0.869289,0.214665,0.785335,848.145
PD-SC3-01,L04,Mut;3-Carene,5.00E-06,S5595-01,3-Carene,Others,0.93091242,13.78812536,2747,248.211,0.00261135,0.00296136,0.419323,0.52772,41.3951,43.1099,54.1434,56.4718,1003.75,830.303,307.669,1943060,838.691,2.77247,1.74421,130.647,6794.41,2243.19,2340.18,3806.59,2024.37,0.6456,861.345,324.812,1743680,577.991,581.183,845.994,838.012,724.243,919.605,-6.51782,2176.86,-6.5959,1021.85,1297.03,351.11,828.986,1738.15,-6.84711,278.029,8615870,10051.5,690.735,239.949,1280.82,114.585,0.91518,0.878413,0.907171,0.845286,0.219159,0.780841,822.306
PD-SC3-01,M17,Mut;Homovanillic acid,5.00E-06,S5642-01,Homovanillic acid,dopamine,1.62163477,16.52372883,2637,226.94,0.00168225,0.00197228,0.446764,0.529009,46.2774,42.7749,60.8581,56.596,1049.04,848.028,320.084,2311270,851.336,2.60117,3.06374,182.66,8446.82,2682.11,2725.47,5022.12,2502.17,0.554951,875.042,352.62,2189500,590.79,592.288,1282.38,1272.07,780.015,1099.01,-9.4092,2523.67,-8.70309,1171.16,1487.81,357.133,923.556,2010.66,-9.1047,314.625,9604070,10887,654.877,239.718,1465,75.8095,0.976488,0.951839,0.96132,0.923019,0.131709,0.868291,964.582
PD-SC3-01,M18,Mut;Pivmecillinam hydrochloride,5.00E-06,S5473-01,Pivmecillinam hydrochloride,Anti-infection,2.540326019,20.1575671,2534,238.994,0.00194021,0.00223819,0.413828,0.52492,40.6841,41.4435,52.7986,54.3168,938.931,826.448,299.757,2322430,832.914,2.79255,3.9024,208.086,8777.77,2740.83,2810.13,4911.45,2416.15,0.611759,876.306,319.81,2117290,603.985,607.637,1364.41,1338.39,742.422,1040.77,-8.3502,2442.95,-7.86401,1106.37,1446.91,354.727,900.742,1950.92,-8.19666,285.481,9511170,11237.1,599.174,240.427,1569.07,126.78,0.964483,0.938437,0.951066,0.873323,0.159536,0.840464,914.279
PD-SC3-01,M19,Mut;Scopolamine N-Oxide HydrobroMide Monohydrate,5.00E-06,S5699-01,Scopolamine N-Oxide HydrobroMide Monohydrate,AChR,1.094378683,17.80139904,2182,248.294,0.00171701,0.00200325,0.440712,0.536702,43.4175,43.502,58.227,58.4004,1001.79,808.478,313.513,2329980,811.145,2.99762,3.10035,179.711,8410.29,2821.33,2881.93,4828.5,2549.21,0.619504,840.397,337.711,2142350,571.32,569.043,1399.85,1379.87,717.034,1004.54,-9.39499,2315.37,-8.48551,1048.59,1377.1,353.745,866.808,1850.7,-8.70583,274.995,9690930,11854,610.741,244.522,1454.86,103.334,0.96242,0.937214,0.952796,0.90055,0.165264,0.834736,921.852
PD-SC3-01,M20,Mut;Parecoxib,5.00E-06,S4656-01,Parecoxib,COX,0.394297295,15.33406761,2216,203.749,0.00177497,0.00207546,0.483926,0.541452,47.5692,42.2422,64.0813,57.1342,1052.72,828.672,317.733,2109950,830.599,2.18307,2.752,164.678,7781.8,2496.61,2546.19,4498.71,2298.61,0.58583,853.606,347.91,1962100,591.519,590.32,1100.37,1097.46,730.042,1016.15,-8.27524,2327.99,-7.64341,1089.52,1387.01,356.597,872.241,1862.99,-7.92828,289.586,8561040,9933.3,698.968,244.227,1222.63,73.242,0.953971,0.917419,0.93231,0.880415,0.164719,0.835281,869.678
PD-SC3-01,M21,Mut;Sulfamethoxypyridazine,5.00E-06,S4250-01,Sulfamethoxypyridazine,Anti-infection,1.214698091,15.41119678,2575,215.808,0.00144721,0.00171951,0.438149,0.533837,47.5654,43.6815,63.1297,58.3941,964.981,808.643,301.83,2176610,811.995,2.48929,3.60937,194.212,8298.03,2623.71,2691.68,4747.58,2353.52,0.587113,840.483,324.263,1978090,581.108,582.723,1223.92,1206.25,741.162,1044.06,-8.21412,2338.13,-7.53553,1094.11,1392.81,359.91,877.413,1870.5,-7.78835,278.717,10601600,12651.4,625.237,240.757,1489.53,107.287,0.978641,0.95301,0.961553,0.908738,0.170692,0.829308,906.307
PD-SC3-01,M22,Mut;Sulfalene,5.00E-06,S4976-01,Sulfalene,Others,1.880470784,14.81250079,2296,200.346,0.00125826,0.00149005,0.408322,0.469999,42.3348,42.38,49.578,49.6139,876.098,776.829,301.259,2049990,776.422,2.41689,4.11824,205.956,8651.13,2588.7,2638.92,4853.07,2346.57,0.57526,798.613,325.597,1874000,573.11,569.97,1217.57,1205.13,702.702,958.783,-7.29968,2151.01,-7.14286,1006.05,1287,354.446,824.685,1721.07,-7.40039,252.043,8373950,10712.5,743.012,245.244,1429.95,79.8801,0.979965,0.952526,0.962544,0.892857,0.161432,0.838568,882.164
PD-SC3-01,N03,Mut;Nitenpyram,5.00E-06,S4422-01,Nitenpyram,AChR,0.913533898,13.56745968,2897,218.725,0.00168952,0.00195569,0.312293,0.385952,35.1123,39.857,33.9222,38.1282,977.161,853.692,308.939,2082840,858.555,2.41088,3.00241,180.092,7694.12,2397.57,2439.8,4374.73,2202.28,0.605391,886.957,332.161,1953330,727.504,729.151,990.849,1001.54,699.236,876.323,-5.49138,2119.77,-5.13344,988.188,1271.29,352.223,814.906,1698.38,-5.28122,256.276,9777130,10868.5,744.937,247.503,1460.94,102.151,0.939247,0.900587,0.933379,0.837763,0.197507,0.802493,847.11
PD-SC3-01,N04,Mut;(+/-)-Sulfinpyrazone,5.00E-06,S4628-01,(+/-)-Sulfinpyrazone,COX,1.679047082,12.46839717,3062,248.993,0.00276791,0.00311519,0.426743,0.295891,36.3352,40.3914,26.8067,29.6332,949.496,809.521,310.401,1722370,813.463,2.95533,2.85596,171.449,7809.03,2039.62,2127.64,4182.48,1840.95,0.530322,833.831,336.455,1535040,555.825,556.064,651.749,649.384,724.096,962.944,-8.58611,2039.9,-7.81495,982.298,1230.66,352.983,794.623,1638.32,-8.05162,250.188,6663730,7958.95,721.524,245.386,1537.71,98.3503,0.928478,0.880144,0.905291,0.838994,0.212043,0.787957,870.724
PD-SC3-01,N05,Mut;Atropine sulfate,5.00E-06,S5493-01,Atropine sulfate,Muscarinic AChR,1.732675383,13.77340807,3007,217.945,0.00204353,0.0023619,0.398506,0.452062,47.1374,42.8318,53.0016,48.1688,886.543,804.189,295.707,1927080,807.65,2.6326,3.43549,187.798,7531.79,2338.96,2396.3,4214.42,2057.8,0.613342,839.18,313.618,1726860,577.45,578.698,973.044,964.05,715.39,911.348,-6.19723,2292.61,-5.61713,1096.95,1366.81,353.923,860.923,1834.81,-5.80953,290.17,9257320,11149.2,646.74,239.067,1413.79,124.803,0.956768,0.924842,0.948121,0.857665,0.183768,0.816232,868.849
PD-SC3-01,N06,Mut;Carbenoxolone Sodium,5.00E-06,S4368-01,Carbenoxolone Sodium,Others,2.131399698,10.47907611,2425,242.181,0.00222782,0.00254237,0.423416,0.515568,40.4869,40.1625,51.5076,51.1326,997.104,816.819,307.175,1767490,820.674,2.7953,2.3864,159.035,7314.29,2098.05,2163.87,4117.45,1896.89,0.548396,845.212,331.338,1603280,564.612,565.245,758.432,751.139,728.402,898.859,-6.79861,2118.25,-6.39044,1017.82,1271.36,351.647,813.962,1698.12,-6.7362,267.052,6889290,8160.41,686.473,244.08,1336.3,85.7095,0.946804,0.909691,0.929897,0.870103,0.1846,0.8154,872.536
PD-SC3-01,N07,"Mut;3,3-Dimethylglutaric acid",5.00E-06,S6283-01,"3,3-Dimethylglutaric acid",Others,0.670925336,14.82816227,2647,203.165,0.00201449,0.0023132,0.384112,0.484739,44.3709,44.1642,53.4723,53.2026,957.692,809.456,301.156,2069670,810.224,2.23553,2.91157,165.626,7357.12,2505.05,2556.86,4294,2318.18,0.64758,831.687,317.504,1928000,633.454,630.509,1104.5,1105.77,722.953,926.561,-7.07541,2327.92,-6.33242,1065.27,1384.13,353.341,869.793,1860.88,-6.58196,292.703,9256400,10972.1,762.31,245.078,1229.62,97.9155,0.959199,0.913487,0.933887,0.835285,0.175903,0.824097,886.052
PD-SC3-01,N08,Mut;Oxyclozanide,5.00E-06,S5017-01,Oxyclozanide,Anti-infection,0.547612771,14.88955623,2968,210.249,0.00220875,0.00256037,0.366425,0.462411,42.9741,42.3238,49.1583,48.7728,997.135,840.866,308.831,2159280,843.85,2.50334,2.46909,158.15,7304.51,2485.73,2567.92,4356.41,2267.84,0.617286,864.805,331.393,1961240,644.447,638.138,1182.45,1156.17,737.256,993.782,-6.61165,2392.64,-6.14477,1119.95,1417.27,356.185,888.888,1909,-6.38332,303.152,9391160,11130.3,725.536,244.051,1292.52,117.028,0.958558,0.924528,0.941712,0.881739,0.174638,0.825362,870.061
PD-SC3-01,M16,Mut;Dibenzepine HCl,5.00E-06,S4319-01,Dibenzepine HCl,Others,1.703460816,18.35518918,2153,240.802,0.0021262,0.00245466,0.389601,0.468414,41.4535,40.7866,48.0092,47.3539,938.859,842.01,309.784,2262260,842.072,2.68627,3.30382,190.416,8627.68,2618.5,2686.73,4990.81,2346.5,0.558916,873.857,337.402,2050510,625.708,616.775,1263.24,1241.73,756.828,1082.91,-9.65351,2391.5,-9.14185,1138.8,1419.73,355.455,888.005,1911.31,-9.57272,309.065,9051470,10830.7,677.576,240.279,1467.03,109.275,0.963771,0.941477,0.958662,0.907106,0.163559,0.836441,887.237
PD-SC3-01,N09,Mut;Vilazodone HCl,5.00E-06,S4259-01,Vilazodone HCl,5-HT Receptor,3.255137257,23.68551032,2698,250.908,0.00272456,0.00309133,0.39324,0.510838,43.0184,43.3202,54.7916,55.1997,898.584,874.737,301.957,2732280,879.105,2.99264,3.00165,177.761,8386.97,3037.64,3123.55,4722.88,2705.49,0.690249,918.577,321.805,2485200,652.524,650.488,1562.83,1541,770.052,1083.92,-8.72284,2663.94,-8.08188,1217.08,1561.25,353.623,957.535,2118.71,-8.4334,354.869,12859100,14222.6,691.655,239.637,1577.75,162.038,0.957005,0.921423,0.938844,0.880652,0.208101,0.791899,883.333
PD-SC3-01,N11,Mut;Diclofenac acid,5.00E-06,S6073-01,Diclofenac acid,COX,1.324500083,16.48715712,3376,186.612,0.00193409,0.00223066,0.406629,0.442759,43.7807,42.4851,48.1669,46.8683,886.753,823.047,307.79,2073720,826.794,2.27722,3.03932,169.337,7732.31,2459.59,2519.56,4403.22,2246.28,0.59752,857.156,330.004,1925410,591.207,592.298,1150.96,1139.04,751.105,1063.03,-8.30097,2374.7,-7.84266,1120.45,1411,357.337,884.918,1898,-8.1206,295.422,8934910,10571.7,628.352,239.913,1404.64,112.196,0.971268,0.931576,0.944017,0.877073,0.167242,0.832758,865.092
PD-SC3-01,N12,Mut;PRO,,,,,3.889724176,16.17598651,4025,231.467,0.00149757,0.0017591,0.397124,0.372272,40.9532,42.471,37.8279,39.1458,774.713,774.551,302.181,1722100,778.351,3.41884,3.77896,190.377,7709.61,2127,2223.35,4165.39,1943.23,0.584268,814.737,332.985,1583220,571.133,570.436,946.93,910.172,713.474,947.522,-7.4653,2072.88,-6.49851,980.874,1246.88,355.536,805.24,1661.99,-6.7197,241.085,7779670,9789.42,598.598,237.902,1836.59,167.015,0.970435,0.934907,0.948571,0.840497,0.163376,0.836624,818.336
PD-SC3-01,N13,Mut;DMSO,,,,,0.73202373,15.37587557,2278,268.457,0.00245044,0.00274964,0.440409,0.523278,41.1828,41.5165,53.5579,54.2811,963.577,825.157,313.983,2135460,829.715,3.01327,3.17283,199.186,8811.09,2526.39,2587.94,5020.29,2319.16,0.538586,857.013,343.183,1987550,573.191,573.178,1069.39,1055.08,734.589,1022.43,-10.3712,2190.36,-9.09881,1033.04,1306.8,353.127,833.948,1750.64,-9.41117,264.97,8027020,9399.8,663.147,243.522,1562.5,86.5322,0.959614,0.926251,0.942054,0.882353,0.191625,0.808375,957.088
PD-SC3-01,N14,WT;DMSO,,,,,6.642792521,1.19890163,2227,222.142,0.00167083,0.0019203,0.429044,0.495633,43.5313,44.4163,53.6883,55.009,1020.35,705.046,312.435,1137850,703.146,2.44944,2.20019,152.449,6852.61,1576.18,1613.86,3766.13,1474.52,0.44,705.283,335.509,1039960,503.015,500.479,410.199,407.2,641.426,793.523,-5.62217,1700.96,-5.06242,846.148,1048.18,351.024,705.274,1375.18,-5.18707,195.956,4276450,5943.89,753.403,245.234,1355.09,44.2894,0.968119,0.931747,0.946565,0.890436,0.156759,0.843241,843.894
PD-SC3-01,N15,Mut;Purpurin,5.00E-06,S4963-01,Purpurin,Others,0.619718201,15.74800205,2436,234.823,0.00215848,0.00246361,0.400867,0.49156,40.3196,38.5724,48.9511,46.9055,988.889,813.33,313.691,1966180,818.771,2.66856,2.75376,171.557,7440.72,2388.96,2417.45,4295.25,2167.39,0.610162,846.23,339.898,1834110,588.183,589.419,1062.21,1069.44,725.532,979.974,-7.95176,2253.22,-7.6353,1072.56,1342.07,354.084,851.09,1800.84,-7.8699,286.503,6812710,8359.45,710.622,238.635,1443.99,118.45,0.941297,0.917898,0.947044,0.858374,0.187729,0.812271,833.101
PD-SC3-01,N16,Mut;Cisapride hydrate,5.00E-06,S4751-01,Cisapride hydrate,5-HT Receptor,0.390746862,14.81751501,2329,216.114,0.00185428,0.00214722,0.412383,0.494442,42.5436,42.5037,52.2533,52.2491,986.351,825.435,305.845,2222830,827.853,2.43147,2.75254,168.82,7837.46,2633.89,2692.92,4561.91,2395.98,0.620548,855.947,328.869,2050830,605.993,604.195,1171.02,1169.51,722.298,972.147,-7.17619,2225.26,-6.78209,1029.35,1330.94,354.595,843.906,1782.61,-7.04495,264.772,9462500,11433.7,680.232,241.605,1369.37,90.9085,0.95234,0.916273,0.933877,0.873336,0.199106,0.800894,902.61
PD-SC3-01,N17,Mut;3-Hydroxyflavone,5.00E-06,S4790-01,3-Hydroxyflavone,Others,3.024205249,9.854175856,2081,102.486,0.00107679,0.00129011,0.342848,0.404182,48.0157,56.092,48.7018,56.4513,964.215,724.132,291.301,1905540,724.38,0.908148,2.59086,142.285,6843.96,2560.22,2631.48,4402.59,2237.29,0.647142,747.37,295.65,1672090,576.613,572.645,1353.82,1312.76,647.031,886.692,-5.06321,2023.19,-5.08142,1010.45,1226.2,355.153,791.859,1629.34,-5.15517,253.536,8131310,10677.5,696.181,242.863,844.433,110.306,0.97309,0.94666,0.956271,0.856319,0.140083,0.859917,868.197
